ID_Poliza,Fecha_Contratacion,Producto,Canal_Venta,Prima_Anual,Monto_Asegurado,Cliente_Edad,Cliente_Sexo,Cliente_Ingreso_Mensual,Siniestro_Reportado,Monto_Siniestro,Estado_Poliza,Región
POL03283,2024-02-20,Vida Premium,Digital,1155.85,26584.55,51,Femenino,4993.6,No,0.0,Activa,Santander
POL03284,2024-09-09,Vida Básico,Agente,836.91,24270.39,56,Masculino,2160.36,No,0.0,Activa,Valle del Cauca
POL03285,2024-09-10,Vida Básico,Agente,1090.4,172283.2,33,Masculino,3718.09,No,0.0,Activa,Cundinamarca
POL03286,2023-03-27,Protección Familiar,Digital,1360.96,193256.32,23,Masculino,2597.75,No,0.0,Activa,Atlántico
POL03287,2024-01-17,Vida Premium,Broker,791.84,158368.0,73,Masculino,4262.46,No,0.0,Activa,Santander
POL03288,2022-08-10,Vida Premium,Digital,1301.58,203046.47999999998,27,Masculino,3291.35,No,0.0,Activa,Cundinamarca
POL03289,2023-05-07,Protección Familiar,Broker,571.06,55392.81999999999,30,Femenino,3802.05,No,0.0,Activa,Antioquia
POL03290,2025-05-12,Vida Plus,Call Center,1919.44,236091.12,62,Masculino,4359.6,No,0.0,Cancelada,Valle del Cauca
POL03291,2024-08-22,Vida Plus,Call Center,959.38,46050.24,31,Femenino,5803.54,No,0.0,Cancelada,Valle del Cauca
POL03292,2024-12-28,Vida Básico,Call Center,592.43,38507.95,73,Femenino,1243.65,No,0.0,Activa,Cundinamarca
POL03293,2025-04-06,Vida Premium,Call Center,712.24,76921.92,24,Femenino,3392.76,Sí,49817.96,Vencida,Valle del Cauca
POL03294,2023-07-12,Vida Premium,Agente,980.64,152979.84,63,Masculino,3112.2,No,0.0,Cancelada,Valle del Cauca
POL03295,2022-12-12,Protección Familiar,Call Center,875.53,113818.9,68,Masculino,4550.59,No,0.0,Activa,Valle del Cauca
POL03296,2022-07-22,Protección Familiar,Broker,705.65,85383.65,71,Femenino,3477.97,No,0.0,Activa,Valle del Cauca
POL03297,2023-05-19,Vida Plus,Call Center,1155.03,165169.29,69,Femenino,4576.75,No,0.0,Activa,Cundinamarca
POL03298,2023-10-24,Protección Familiar,Broker,1137.81,163844.63999999998,24,Masculino,2599.14,No,0.0,Activa,Cundinamarca
POL03299,2024-07-20,Protección Familiar,Agente,969.24,81416.16,47,Masculino,2469.66,No,0.0,Activa,Santander
POL03300,2024-07-04,Vida Plus,Broker,1076.13,181865.97000000003,25,Masculino,3705.69,No,0.0,Activa,Atlántico
POL03301,2025-04-02,Vida Plus,Digital,1288.88,110843.68000000001,43,Femenino,4024.99,No,0.0,Cancelada,Santander
POL03302,2025-03-26,Vida Básico,Agente,1013.41,127689.65999999999,20,Masculino,2151.35,No,0.0,Activa,Cundinamarca
POL03303,2024-12-24,Vida Básico,Digital,1120.82,32503.78,51,Femenino,1520.46,No,0.0,Activa,Antioquia
POL03304,2022-10-20,Protección Familiar,Digital,915.68,150171.52,66,Masculino,2636.8,No,0.0,Activa,Cundinamarca
POL03305,2023-06-24,Vida Básico,Agente,237.49,9024.62,26,Femenino,1675.44,No,0.0,Cancelada,Bogotá
POL03306,2022-09-18,Vida Premium,Digital,956.72,51662.880000000005,72,Masculino,2796.47,Sí,16812.81,Activa,Antioquia
POL03307,2023-03-17,Protección Familiar,Broker,1085.97,180271.02000000002,42,Masculino,1204.0,Sí,82555.9,Vencida,Valle del Cauca
POL03308,2023-12-22,Vida Básico,Call Center,550.66,90858.9,56,Masculino,2038.36,No,0.0,Vencida,Atlántico
POL03309,2022-09-01,Vida Plus,Agente,992.17,52585.009999999995,26,Femenino,5500.1,No,0.0,Activa,Valle del Cauca
POL03310,2022-07-09,Protección Familiar,Broker,1085.46,41247.48,43,Masculino,3666.64,No,0.0,Cancelada,Cundinamarca
POL03311,2025-04-06,Vida Básico,Agente,1209.8,91944.8,44,Masculino,3275.33,No,0.0,Activa,Cundinamarca
POL03312,2023-05-25,Protección Familiar,Broker,1340.33,79079.47,47,Femenino,4050.27,No,0.0,Cancelada,Antioquia
POL03313,2024-07-04,Vida Plus,Call Center,1021.42,198155.47999999998,29,Femenino,4333.93,Sí,13330.37,Cancelada,Antioquia
POL03314,2023-10-03,Protección Familiar,Digital,1219.4,119501.20000000001,55,Femenino,3131.9,No,0.0,Activa,Cundinamarca
POL03315,2023-05-01,Vida Premium,Broker,1473.48,159135.84,46,Femenino,1791.0,No,0.0,Activa,Atlántico
POL03316,2024-08-05,Vida Básico,Agente,1006.16,72443.52,34,Masculino,4972.76,Sí,60661.24,Activa,Atlántico
POL03317,2023-12-13,Vida Básico,Digital,1130.74,197879.5,65,Masculino,4536.71,No,0.0,Cancelada,Cundinamarca
POL03318,2025-05-21,Vida Premium,Call Center,514.63,31907.06,18,Femenino,4865.1,No,0.0,Vencida,Atlántico
POL03319,2024-03-27,Vida Plus,Call Center,1121.46,172704.84,38,Femenino,3006.7,No,0.0,Activa,Cundinamarca
POL03320,2023-12-09,Vida Plus,Call Center,238.87,34875.020000000004,62,Femenino,4476.86,No,0.0,Cancelada,Cundinamarca
POL03321,2024-11-12,Vida Premium,Call Center,1392.43,111394.40000000001,36,Femenino,5669.16,Sí,84794.42,Activa,Valle del Cauca
POL03322,2024-12-11,Protección Familiar,Call Center,644.16,24478.079999999998,29,Masculino,5264.58,No,0.0,Activa,Cundinamarca
POL03323,2025-04-29,Protección Familiar,Agente,826.98,79390.08,50,Masculino,3307.91,No,0.0,Activa,Santander
POL03324,2023-12-03,Vida Básico,Digital,939.37,130572.43000000001,62,Masculino,3507.86,No,0.0,Activa,Antioquia
POL03325,2025-06-03,Vida Plus,Call Center,629.96,115282.68000000001,32,Femenino,1602.88,No,0.0,Activa,Antioquia
POL03326,2024-03-19,Vida Básico,Agente,1016.46,96563.7,49,Masculino,4737.66,Sí,32176.12,Activa,Antioquia
POL03327,2023-02-16,Vida Básico,Call Center,632.76,15186.24,25,Masculino,2612.37,No,0.0,Activa,Cundinamarca
POL03328,2022-09-10,Vida Plus,Digital,848.62,126444.38,60,Masculino,3678.54,No,0.0,Cancelada,Bogotá
POL03329,2024-03-24,Vida Premium,Agente,822.76,42783.52,50,Masculino,4505.78,No,0.0,Activa,Atlántico
POL03330,2022-10-16,Vida Premium,Broker,1660.0,200860.0,19,Masculino,5181.32,No,0.0,Cancelada,Cundinamarca
POL03331,2022-07-11,Vida Premium,Agente,626.47,103367.55,59,Femenino,2922.27,No,0.0,Activa,Antioquia
POL03332,2024-04-23,Vida Plus,Digital,994.82,20891.22,52,Masculino,3048.29,No,0.0,Activa,Atlántico
POL03333,2022-06-12,Vida Básico,Agente,1308.78,45807.299999999996,23,Femenino,5927.99,No,0.0,Vencida,Antioquia
POL03334,2024-06-21,Vida Básico,Call Center,898.95,130347.75,74,Masculino,3042.39,No,0.0,Activa,Santander
POL03335,2023-03-21,Vida Premium,Call Center,1186.71,226661.61000000002,39,Femenino,6132.14,No,0.0,Cancelada,Antioquia
POL03336,2023-01-22,Vida Básico,Broker,702.93,127230.32999999999,19,Femenino,3613.46,No,0.0,Activa,Cundinamarca
POL03337,2024-10-31,Vida Básico,Digital,565.58,40156.18,59,Femenino,4239.91,No,0.0,Activa,Cundinamarca
POL03338,2023-11-21,Protección Familiar,Broker,832.22,45772.1,30,Femenino,4156.77,No,0.0,Cancelada,Bogotá
POL03339,2024-12-18,Vida Plus,Call Center,1005.5,32176.0,60,Masculino,4553.06,No,0.0,Activa,Cundinamarca
POL03340,2024-01-31,Protección Familiar,Broker,526.58,74247.78,64,Masculino,4781.84,Sí,66689.87,Activa,Atlántico
POL03341,2024-04-12,Protección Familiar,Digital,625.27,55023.759999999995,36,Femenino,3036.77,No,0.0,Activa,Santander
POL03342,2023-02-16,Vida Premium,Digital,1281.87,175616.18999999997,60,Masculino,2978.37,No,0.0,Cancelada,Bogotá
POL03343,2023-03-23,Protección Familiar,Agente,580.45,104481.00000000001,45,Masculino,2943.9,No,0.0,Activa,Atlántico
POL03344,2024-08-17,Vida Plus,Agente,616.73,54272.240000000005,56,Masculino,3712.05,No,0.0,Activa,Antioquia
POL03345,2023-09-23,Protección Familiar,Call Center,991.9,72408.7,37,Masculino,3622.15,No,0.0,Activa,Bogotá
POL03346,2025-04-15,Protección Familiar,Broker,937.79,62831.93,39,Femenino,1750.65,No,0.0,Activa,Antioquia
POL03347,2023-07-28,Vida Plus,Broker,1276.98,118759.14,35,Femenino,5735.6,No,0.0,Activa,Valle del Cauca
POL03348,2023-03-19,Vida Plus,Agente,523.98,45062.28,32,Masculino,2792.9,No,0.0,Activa,Santander
POL03349,2022-09-11,Vida Básico,Call Center,1065.5,183266.0,69,Masculino,3419.23,No,0.0,Activa,Santander
POL03350,2023-09-24,Vida Plus,Agente,1134.29,51043.049999999996,44,Femenino,4641.44,No,0.0,Cancelada,Valle del Cauca
POL03351,2025-06-03,Protección Familiar,Agente,950.6,21863.8,60,Masculino,4610.34,No,0.0,Vencida,Antioquia
POL03352,2023-08-19,Protección Familiar,Digital,397.22,59185.780000000006,25,Femenino,3735.52,No,0.0,Cancelada,Antioquia
POL03353,2025-05-01,Protección Familiar,Call Center,954.63,92599.11,39,Femenino,4031.95,Sí,77440.0,Activa,Atlántico
POL03354,2023-06-23,Vida Plus,Digital,1191.67,234758.99000000002,64,Masculino,3490.32,No,0.0,Activa,Valle del Cauca
POL03355,2025-02-01,Vida Premium,Call Center,1112.28,40042.08,64,Femenino,3367.36,No,0.0,Activa,Santander
POL03356,2024-10-26,Vida Básico,Call Center,622.28,124456.0,59,Masculino,4636.92,No,0.0,Activa,Valle del Cauca
POL03357,2022-10-23,Vida Básico,Digital,887.72,141147.48,63,Masculino,2747.49,No,0.0,Cancelada,Atlántico
POL03358,2022-07-17,Protección Familiar,Agente,932.59,35438.42,70,Masculino,5716.32,No,0.0,Activa,Cundinamarca
POL03359,2024-07-19,Vida Premium,Digital,594.84,93389.88,44,Masculino,4480.44,No,0.0,Activa,Antioquia
POL03360,2023-12-13,Vida Básico,Digital,821.8,45199.0,40,Masculino,1506.47,No,0.0,Cancelada,Atlántico
POL03361,2022-06-25,Protección Familiar,Broker,746.98,126239.62000000001,41,Femenino,2840.09,No,0.0,Vencida,Cundinamarca
POL03362,2024-01-06,Vida Premium,Broker,1375.38,272325.24000000005,60,Masculino,3019.01,No,0.0,Activa,Atlántico
POL03363,2022-09-19,Vida Plus,Agente,927.05,72309.9,37,Femenino,4222.63,No,0.0,Activa,Atlántico
POL03364,2023-07-11,Vida Plus,Agente,890.25,108610.5,23,Femenino,4236.15,No,0.0,Activa,Cundinamarca
POL03365,2023-02-13,Vida Premium,Digital,645.39,44531.909999999996,56,Femenino,3211.19,No,0.0,Cancelada,Valle del Cauca
POL03366,2025-03-19,Protección Familiar,Call Center,621.75,103832.25,25,Masculino,4477.36,No,0.0,Cancelada,Santander
POL03367,2024-09-23,Protección Familiar,Digital,765.58,112540.26000000001,59,Femenino,3101.69,No,0.0,Vencida,Valle del Cauca
POL03368,2022-10-15,Protección Familiar,Broker,958.49,111184.84,65,Femenino,3689.16,No,0.0,Activa,Valle del Cauca
POL03369,2024-03-14,Vida Básico,Broker,871.42,118513.12,29,Femenino,3289.54,No,0.0,Vencida,Antioquia
POL03370,2022-11-01,Protección Familiar,Digital,1184.81,68718.98,22,Femenino,2905.43,No,0.0,Cancelada,Valle del Cauca
POL03371,2022-09-25,Protección Familiar,Call Center,999.71,157954.18,52,Femenino,2556.11,No,0.0,Activa,Valle del Cauca
POL03372,2022-07-13,Vida Básico,Agente,654.4,28139.2,64,Femenino,4838.89,Sí,8152.76,Activa,Cundinamarca
POL03373,2023-09-29,Vida Básico,Broker,712.55,66979.7,42,Femenino,2437.14,No,0.0,Cancelada,Bogotá
POL03374,2025-05-09,Protección Familiar,Agente,856.73,98523.95,64,Femenino,4079.76,No,0.0,Activa,Atlántico
POL03375,2022-09-02,Protección Familiar,Digital,762.85,57976.6,18,Masculino,4330.06,No,0.0,Cancelada,Santander
POL03376,2022-08-30,Vida Plus,Call Center,1421.92,42657.600000000006,45,Masculino,3720.62,Sí,41938.59,Cancelada,Antioquia
POL03377,2024-06-14,Vida Básico,Agente,785.66,144561.44,24,Masculino,4686.33,Sí,110585.58,Vencida,Valle del Cauca
POL03378,2024-11-14,Vida Plus,Digital,1003.69,85313.65000000001,60,Masculino,3995.39,No,0.0,Activa,Antioquia
POL03379,2022-12-21,Vida Básico,Agente,1361.27,32670.48,30,Masculino,3409.19,No,0.0,Activa,Bogotá
POL03380,2023-12-02,Vida Plus,Call Center,844.4,67552.0,68,Femenino,1000.0,No,0.0,Activa,Bogotá
POL03381,2022-07-19,Vida Básico,Broker,1116.43,53588.64,44,Masculino,2653.48,No,0.0,Activa,Cundinamarca
POL03382,2022-12-27,Vida Premium,Digital,715.57,65116.87,25,Masculino,3774.28,No,0.0,Cancelada,Antioquia
POL03383,2023-01-10,Protección Familiar,Broker,890.26,40951.96,23,Femenino,3113.9,No,0.0,Activa,Antioquia
POL03384,2025-05-20,Vida Básico,Digital,1250.36,200057.59999999998,39,Masculino,2375.5,No,0.0,Activa,Antioquia
POL03385,2023-10-21,Protección Familiar,Broker,1027.44,66783.6,69,Masculino,2334.79,No,0.0,Activa,Atlántico
POL03386,2022-11-08,Vida Premium,Digital,899.45,79151.6,47,Femenino,2762.47,No,0.0,Vencida,Cundinamarca
POL03387,2023-11-26,Vida Premium,Agente,733.42,123214.56,63,Femenino,3364.21,No,0.0,Activa,Atlántico
POL03388,2023-12-09,Protección Familiar,Broker,1154.34,103890.59999999999,57,Femenino,2448.48,No,0.0,Activa,Valle del Cauca
POL03389,2024-05-20,Vida Premium,Call Center,995.66,124457.5,24,Femenino,2496.39,No,0.0,Activa,Atlántico
POL03390,2023-08-12,Vida Básico,Broker,764.51,88683.16,23,Femenino,6506.54,No,0.0,Activa,Valle del Cauca
POL03391,2024-10-20,Protección Familiar,Broker,892.63,151747.1,74,Masculino,5375.43,No,0.0,Activa,Atlántico
POL03392,2025-01-01,Protección Familiar,Agente,710.7,45484.8,48,Femenino,2772.46,No,0.0,Activa,Antioquia
POL03393,2022-07-20,Vida Básico,Digital,1072.69,46125.670000000006,23,Masculino,4760.07,No,0.0,Activa,Santander
POL03394,2023-02-02,Vida Premium,Agente,1078.06,84088.68,37,Masculino,2779.59,No,0.0,Activa,Santander
POL03395,2023-12-05,Vida Plus,Digital,310.59,17703.629999999997,48,Femenino,3271.06,No,0.0,Activa,Atlántico
POL03396,2023-10-07,Vida Básico,Digital,1188.45,196094.25,26,Masculino,4741.23,No,0.0,Activa,Valle del Cauca
POL03397,2023-04-18,Vida Básico,Agente,1091.08,176754.96,59,Masculino,1956.67,No,0.0,Activa,Santander
POL03398,2024-11-06,Vida Premium,Broker,1239.56,79331.84,38,Masculino,3534.01,No,0.0,Activa,Antioquia
POL03399,2023-02-16,Vida Básico,Digital,743.6,128642.8,26,Masculino,4740.36,No,0.0,Activa,Bogotá
POL03400,2025-05-17,Vida Plus,Agente,1077.01,79698.74,28,Femenino,2246.91,No,0.0,Activa,Cundinamarca
POL03401,2025-01-11,Protección Familiar,Digital,689.33,77894.29000000001,71,Femenino,4968.47,No,0.0,Cancelada,Valle del Cauca
POL03402,2022-06-27,Vida Premium,Broker,1430.52,233174.76,66,Femenino,2192.83,No,0.0,Activa,Antioquia
POL03403,2024-01-02,Vida Básico,Agente,467.19,35039.25,49,Masculino,2441.65,No,0.0,Cancelada,Valle del Cauca
POL03404,2024-04-27,Protección Familiar,Digital,964.52,190010.44,55,Femenino,5312.71,Sí,64432.92,Cancelada,Santander
POL03405,2024-04-21,Vida Básico,Call Center,1409.29,142338.29,42,Femenino,4266.25,No,0.0,Cancelada,Bogotá
POL03406,2024-01-15,Vida Básico,Call Center,674.97,93820.83,52,Masculino,4081.38,No,0.0,Vencida,Atlántico
POL03407,2025-01-12,Vida Premium,Digital,1016.6,78278.2,37,Masculino,2476.62,No,0.0,Cancelada,Antioquia
POL03408,2024-11-30,Vida Premium,Broker,1477.89,240896.07,68,Masculino,3572.94,No,0.0,Activa,Atlántico
POL03409,2024-01-26,Vida Básico,Broker,742.15,70504.25,21,Femenino,2230.04,No,0.0,Vencida,Cundinamarca
POL03410,2024-11-06,Vida Premium,Call Center,941.71,141256.5,55,Masculino,1635.62,No,0.0,Activa,Atlántico
POL03411,2022-12-25,Vida Premium,Broker,969.67,72725.25,38,Masculino,5188.75,No,0.0,Activa,Antioquia
POL03412,2025-01-19,Vida Premium,Agente,954.38,44855.86,26,Femenino,4631.53,No,0.0,Activa,Valle del Cauca
POL03413,2023-03-18,Vida Premium,Digital,772.56,138288.24,38,Femenino,5050.75,No,0.0,Activa,Bogotá
POL03414,2023-02-23,Vida Plus,Call Center,782.17,44583.689999999995,66,Femenino,2660.65,Sí,38856.5,Cancelada,Atlántico
POL03415,2023-12-08,Vida Básico,Call Center,1256.27,74119.93,24,Masculino,4909.34,No,0.0,Activa,Antioquia
POL03416,2023-03-11,Vida Plus,Agente,697.9,30009.7,64,Femenino,3501.76,No,0.0,Vencida,Santander
POL03417,2024-05-06,Vida Premium,Broker,773.64,95931.36,58,Femenino,1377.81,No,0.0,Cancelada,Valle del Cauca
POL03418,2025-03-13,Protección Familiar,Agente,1023.41,125879.43,22,Masculino,2635.45,No,0.0,Cancelada,Santander
POL03419,2023-08-08,Protección Familiar,Agente,1303.48,174666.32,32,Femenino,1000.0,No,0.0,Activa,Cundinamarca
POL03420,2024-06-25,Vida Básico,Agente,807.3,107370.9,73,Masculino,2594.56,No,0.0,Activa,Bogotá
POL03421,2023-04-10,Protección Familiar,Agente,817.54,85024.16,34,Masculino,5046.68,No,0.0,Activa,Atlántico
POL03422,2023-10-17,Vida Básico,Call Center,1029.3,174981.0,35,Masculino,1000.0,No,0.0,Activa,Cundinamarca
POL03423,2025-04-29,Vida Plus,Call Center,1441.53,31713.66,35,Masculino,5011.02,No,0.0,Activa,Santander
POL03424,2024-02-04,Vida Plus,Broker,1163.81,160605.78,29,Femenino,4534.74,No,0.0,Activa,Valle del Cauca
POL03425,2023-02-18,Vida Premium,Broker,257.57,42241.479999999996,20,Femenino,5736.86,No,0.0,Vencida,Santander
POL03426,2025-05-04,Protección Familiar,Digital,297.65,28574.399999999998,23,Masculino,5597.0,No,0.0,Activa,Bogotá
POL03427,2022-08-28,Protección Familiar,Agente,1651.58,302239.14,55,Femenino,3909.61,No,0.0,Activa,Antioquia
POL03428,2023-08-06,Vida Premium,Broker,1280.44,185663.80000000002,61,Femenino,4361.25,No,0.0,Vencida,Santander
POL03429,2022-06-28,Protección Familiar,Digital,1214.44,66794.2,50,Femenino,2976.48,No,0.0,Activa,Antioquia
POL03430,2023-07-19,Vida Plus,Agente,990.33,27729.24,65,Masculino,1229.56,No,0.0,Activa,Santander
POL03431,2022-12-23,Vida Premium,Broker,806.63,158099.48,27,Femenino,3010.73,No,0.0,Activa,Atlántico
POL03432,2024-06-09,Vida Premium,Call Center,1220.07,124447.14,74,Masculino,4215.98,No,0.0,Activa,Atlántico
POL03433,2024-07-15,Vida Básico,Broker,1241.33,43446.549999999996,59,Femenino,4235.92,No,0.0,Cancelada,Atlántico
POL03434,2024-11-02,Vida Premium,Call Center,751.49,64628.14,55,Masculino,2491.4,No,0.0,Activa,Valle del Cauca
POL03435,2025-04-20,Vida Premium,Call Center,814.09,146536.2,40,Masculino,4875.64,No,0.0,Cancelada,Cundinamarca
POL03436,2022-11-14,Vida Premium,Agente,516.89,48070.77,28,Femenino,3182.03,No,0.0,Cancelada,Bogotá
POL03437,2022-10-02,Vida Premium,Agente,643.54,16732.04,25,Femenino,2274.98,No,0.0,Vencida,Santander
POL03438,2024-10-13,Vida Premium,Digital,867.33,26887.23,68,Femenino,6456.27,Sí,11016.98,Vencida,Bogotá
POL03439,2024-04-24,Vida Plus,Digital,816.06,110168.09999999999,33,Femenino,3486.99,No,0.0,Cancelada,Valle del Cauca
POL03440,2022-06-29,Vida Premium,Broker,760.29,144455.1,37,Femenino,4155.29,No,0.0,Activa,Santander
POL03441,2023-10-16,Vida Plus,Broker,1103.48,189798.56,59,Masculino,2779.73,No,0.0,Cancelada,Antioquia
POL03442,2024-09-28,Protección Familiar,Agente,1188.28,85556.16,53,Femenino,3092.56,No,0.0,Activa,Valle del Cauca
POL03443,2025-01-17,Vida Plus,Digital,1429.84,65772.64,25,Femenino,1517.54,No,0.0,Activa,Cundinamarca
POL03444,2024-01-27,Protección Familiar,Digital,842.11,109474.3,46,Masculino,3559.04,No,0.0,Cancelada,Atlántico
POL03445,2023-08-13,Vida Plus,Call Center,887.27,88727.0,63,Masculino,3634.62,No,0.0,Activa,Valle del Cauca
POL03446,2025-05-21,Vida Básico,Agente,559.31,16219.989999999998,28,Femenino,5029.62,No,0.0,Activa,Antioquia
POL03447,2024-12-26,Vida Premium,Broker,821.33,76383.69,67,Masculino,4360.9,No,0.0,Cancelada,Antioquia
POL03448,2025-02-05,Protección Familiar,Agente,1112.11,139013.75,60,Femenino,2635.83,No,0.0,Activa,Antioquia
POL03449,2025-02-20,Vida Plus,Call Center,801.36,30451.68,45,Femenino,4915.7,No,0.0,Activa,Atlántico
POL03450,2023-11-03,Protección Familiar,Broker,308.91,19770.24,19,Femenino,3802.63,No,0.0,Vencida,Antioquia
POL03451,2022-08-12,Vida Básico,Broker,774.42,43367.52,37,Femenino,2146.52,No,0.0,Activa,Valle del Cauca
POL03452,2025-02-24,Protección Familiar,Digital,1169.56,149703.68,67,Femenino,5708.04,No,0.0,Activa,Cundinamarca
POL03453,2023-12-08,Vida Básico,Broker,594.03,39800.009999999995,27,Masculino,3123.44,No,0.0,Activa,Valle del Cauca
POL03454,2022-10-18,Vida Plus,Call Center,547.74,97497.72,60,Masculino,4436.24,No,0.0,Activa,Valle del Cauca
POL03455,2024-11-18,Protección Familiar,Agente,1117.95,204584.85,49,Femenino,3084.26,No,0.0,Activa,Bogotá
POL03456,2022-10-10,Protección Familiar,Call Center,1092.04,64430.36,31,Masculino,5633.92,No,0.0,Cancelada,Atlántico
POL03457,2023-03-22,Vida Premium,Agente,1063.98,92566.26,26,Femenino,1356.08,Sí,40047.06,Vencida,Santander
POL03458,2022-08-30,Vida Básico,Digital,1282.11,212830.25999999998,48,Femenino,4875.42,No,0.0,Activa,Bogotá
POL03459,2023-12-16,Vida Básico,Call Center,1060.99,32890.69,44,Masculino,2392.19,No,0.0,Activa,Valle del Cauca
POL03460,2025-05-05,Protección Familiar,Broker,1170.63,209542.77000000002,74,Masculino,3089.23,No,0.0,Vencida,Santander
POL03461,2024-03-20,Vida Premium,Call Center,1393.17,107274.09000000001,64,Masculino,3639.17,No,0.0,Activa,Bogotá
POL03462,2022-10-13,Vida Premium,Agente,1642.19,82109.5,56,Masculino,5030.15,No,0.0,Activa,Bogotá
POL03463,2023-12-01,Protección Familiar,Digital,1815.51,99853.05,45,Femenino,3969.58,No,0.0,Activa,Valle del Cauca
POL03464,2023-12-11,Vida Premium,Digital,942.13,39569.46,48,Femenino,2147.68,No,0.0,Activa,Bogotá
POL03465,2022-08-30,Vida Básico,Broker,1133.12,223224.63999999998,40,Femenino,3935.56,No,0.0,Activa,Atlántico
POL03466,2023-12-05,Vida Premium,Call Center,806.84,116184.96,42,Femenino,3263.1,No,0.0,Activa,Atlántico
POL03467,2022-08-26,Vida Plus,Broker,960.52,144078.0,39,Masculino,4112.64,No,0.0,Activa,Cundinamarca
POL03468,2023-02-26,Protección Familiar,Digital,783.69,57993.060000000005,27,Masculino,3671.67,No,0.0,Cancelada,Antioquia
POL03469,2025-01-18,Protección Familiar,Call Center,556.83,104127.21,66,Masculino,1000.0,Sí,61152.25,Cancelada,Valle del Cauca
POL03470,2023-06-04,Protección Familiar,Agente,877.41,169340.13,18,Masculino,2421.34,Sí,121158.8,Activa,Cundinamarca
POL03471,2025-04-27,Vida Básico,Agente,723.68,77433.76,61,Femenino,5410.43,No,0.0,Cancelada,Cundinamarca
